record_id,source_file,source_stem,run_timestamp,Name,dp_index,P27,P46,P47,P50,P51,P52,P39,P40,P45,P56,P59,P60,P61,P62,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91
109,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 3,3,0.95,10,1000,9.866879223893613e-06,8.502289077828646e-08,1069.55,0.0020560772999999,0.004763835543,0.00012513,5.84852739e-06,0.0001220699999999,0.00707296137039,0.0882634649,0.09533642627039,0.2097669,1070.3428,-0.0047704731,-6.637557e-06,0.0040888331,-7.8902961e-07,0.95000306,-0.0068265504,0.95012513,-0.092352298,486.76405,2.3674399,1071.1652,0.96407681,1071.4021,1070.6751,462.4258475,0.2097669,0.96407681,0.035923189,0.20044754,0.9591747,0.040825303,0.9047619047619048,124.1124,132.07355
110,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 4,4,0.9,10,1000,9.866879223893613e-06,8.502289077828646e-08,1064.25,0.004399452,0.010183093398,0.0002721299999999,1.25142903e-05,0.0002655799999999,0.0151327696882999,0.1249064677,0.1400392373882999,0.20950107,1066.4891,-0.010197296,-1.4202602e-05,0.0087390823,-1.6883117e-06,0.90000655,-0.014596748,0.90027213,-0.13364555,1041.544,2.3674399,1068.4184,0.95732568,1069.0191,1067.1747,937.3896000000002,0.20950107,0.95732568,0.042674317,0.18975658,0.94684215,0.053157849,0.8571428571428572,123.66177,132.68693
111,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 5,5,0.85,10,1000,9.866879223893613e-06,8.502289077828646e-08,1054.85,0.008072527,0.01863909668,0.0005112099999999,2.29624457e-05,0.0004991899999999,0.0277449861256999,0.154045726,0.1817907121256999,0.20908407,1059.7483,-0.018665157,-2.606032e-05,0.015990564,-3.0978743e-06,0.85001202,-0.026737684,0.85051121,-0.17003629,1911.1224,2.3674399,1063.714,0.94674323,1064.9817,1061.0942,1624.4540399999998,0.20908407,0.94674323,0.053256767,0.17345803,0.92753037,0.072469626,0.8095238095238094,122.92373,133.54837
112,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 6,6,0.8,10,1000,9.866879223893613e-06,8.502289077828646e-08,1039.85,0.01306965,0.030005380432,0.0008559499999999,3.71770217e-05,0.0008365,0.0448046574536999,0.17593619,0.2207408474536999,0.20851608,1048.9713,-0.030047573,-4.2192568e-05,0.0257204,-5.0155463e-06,0.80001945,-0.043117223,0.80085595,-0.20165659,3094.1613,2.3674399,1056.1742,0.93234521,1058.4967,1051.3925,2475.3290400000005,0.20851608,0.93234521,0.067654794,0.15278949,0.90128754,0.098712462,0.7619047619047618,121.73921,134.48094
113,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 7,7,0.75,10,1000,9.866879223893613e-06,8.502289077828646e-08,1018.05,0.0189623499999999,0.043003831579,0.0013077299999999,5.39395266e-05,0.0012795099999999,0.0646073611055998,0.193576669,0.2581840301055998,0.20784532,1033.0023,-0.043065048,-6.1216421e-05,0.036794471,-7.2768944e-06,0.75002822,-0.062027398,0.75130773,-0.23037114,4489.2223,2.3674399,1044.6798,0.9153657,1048.4579,1036.9637,3366.916725,0.20784532,0.9153657,0.084634298,0.13368434,0.87033261,0.12966739,0.7142857142857143,120.02271,135.10714
114,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 8,8,0.7,10,1000,9.866879223893613e-06,8.502289077828646e-08,989.95,0.0252847739999999,0.05613719734,0.00186101,7.19255047e-05,0.00182338,0.0851782868447001,0.2104513419999999,0.2956296288447,0.20712446,1012.2779,-0.056218826,-8.162866e-05,0.047874178,-9.7031553e-06,0.70003763,-0.0815036,0.70186101,-0.25832552,5986.0171,2.3674399,1029.6233,0.89714686,1035.2416,1018.2776,4190.21197,0.20712446,0.89714686,0.10285314,0.12353089,0.83708776,0.16291223,0.6666666666666665,117.86563,135.25803
115,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 9,9,0.65,10,1000,9.866879223893613e-06,8.502289077828646e-08,956.45,0.0322475079999999,0.06969046406,0.0025046699999999,9.1732788e-05,0.00245667,0.106991044848,0.2258033109999999,0.332794355848,0.20632918,988.13279,-0.069794572,-0.00010410794,0.059181689,-1.2375152e-05,0.650048,-0.10204208,0.65250467,-0.284985,7634.405,2.3674399,1012.663,0.87708177,1020.5737,996.80741,4962.36325,0.20632918,0.87708177,0.12291823,0.11681167,0.80049766,0.19950234,0.619047619047619,115.35404,135.18155
116,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 10,10,0.6,10,1000,9.866879223893613e-06,8.502289077828646e-08,919.75,0.039720201,0.08345627615,0.00321979,0.000112990011,0.00316067,0.1296699271610001,0.240201621,0.3698715481610002,0.205474,962.878,-0.083584509,-0.00012823285,0.070557249,-1.5242839e-05,0.60005912,-0.12330471,0.60321979,-0.31075887,9403.5211,2.3674399,996.1976,0.85554614,1006.8486,974.93703,5642.11266,0.205474,0.85554614,0.14445386,0.11143978,0.76133501,0.23866499,0.5714285714285714,112.88827,135.12571
117,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 11,11,0.55,10,1000,9.866879223893613e-06,8.502289077828646e-08,878.55,0.0476843,0.0971780664899999,0.0040036499999999,0.0001356444319999,0.0039326799999999,0.1529343409219998,0.2541783039999999,0.4071126449219998,0.20456071,935.45878,-0.09733201,-0.00015394351,0.081768486,-1.8299078e-05,0.55007097,-0.14501631,0.55400365,-0.33594679,11288.967,2.3674399,979.34772,0.83259367,993.20312,951.72918,6208.931850000001,0.20456071,0.83259367,0.16740633,0.10684125,0.71970451,0.28029549,0.523809523809524,110.29729,134.951
118,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 12,12,0.5,10,1000,9.866879223893613e-06,8.502289077828646e-08,831.65,0.0561553699999999,0.1106949094499999,0.0048571699999999,0.000159740676,0.0047735899999999,0.1766407801259999,0.2680444669999999,0.4446852471259998,0.20358714,904.99148,-0.1108762,-0.00018129055,0.092662773,-2.1549874e-05,0.50008358,-0.16703157,0.50485717,-0.36070724,13294.437,2.3674399,961.46105,0.80817931,979.0063,926.43805,6647.2185,0.20358714,0.80817931,0.19182069,0.10268078,0.67551965,0.32448035,0.4761904761904761,107.50968,134.55396
119,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 13,13,0.4,10,1000,9.866879223893613e-06,8.502289077828646e-08,730.95,0.07371054,0.1371975767,0.0066722199999999,0.0002096765549999,0.0065625199999999,0.2243525332549999,0.29632122,0.5206737532549998,0.20156256,844.49468,-0.13743554,-0.0002379633,0.11383644,-2.8286745e-05,0.4001097,-0.21114608,0.40667222,-0.41015766,17450.515,2.3674399,931.87908,0.75758249,957.92938,878.93839,6980.206,0.20156256,0.75758249,0.24241751,0.09541854,0.58501583,0.41498417,0.380952380952381,102.45013,134.17362
120,Расчет 10 1000.csv,Расчет 10 1000,04/09/2026 09:33:27,DP 14,14,0.3,10,1000,9.866879223893613e-06,8.502289077828646e-08,620.3499999999999,0.0915436799999999,0.16331934667,0.00856234,0.000260403037,0.0084260999999999,0.2721118697069999,0.32523325,0.5973451197069998,0.19949631,783.62295,-0.16361488,-0.00029553333,0.13470892,-3.5130293e-05,0.30013624,-0.25515856,0.30856234,-0.45994217,21672.399,2.3674399,909.97331,0.70618455,945.642,835.63364,6501.719700000001,0.19949631,0.70618455,0.29381545,0.089011302,0.49502162,0.50497838,0.2857142857142857,97.963265,134.28452
121,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 0,0,1.05,1,1000,9.866879223893614e-07,8.502289077828646e-08,1073.15,1.424595000000003e-12,-6.1464349771e-11,0.0,2.0095563499999998e-14,0.0,-6.00196592075e-11,2.797708999999999e-11,-3.2042569207500005e-11,0.21,1073.1489,6.1441064e-11,-2.3285771e-14,1e-10,-3.1902075e-15,1.05,6.0016469e-11,1.05,-1.2797709e-10,-7.9543847e-06,2.3705672,1073.1489,0.97,1073.149,1073.1489,-8.352103935000001e-06,0.21,0.97,0.03,0.21,0.97,0.03,1.0,8.0224782,131.4613
122,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 1,1,1.03,1,1000,9.866879223893614e-07,8.502289077828646e-08,1072.85,0.00023882174,0.00055525938979,1.4399999999969992e-05,6.813940180000002e-07,1.399999999995849e-05,0.0008231625238079,0.0186329467199999,0.0194561092438079,0.20972839,1073.3788,-0.00055603271,-7.7332021e-07,0.00047683528,-9.1926192e-08,1.0300004,-0.00079485445,1.0300144,-0.019109782,56.714365,2.3747862,1073.3495,0.96930988,1073.3921,1073.2384,58.41579595,0.20972839,0.96930988,0.030690125,0.20863003,0.96873876,0.031261244,0.9809523809523808,8.0153169,131.58619
123,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 2,2,1.0,1,1000,9.866879223893614e-07,8.502289077828646e-08,1072.05,0.0007177977999999,0.0016760372,4.350000000008514e-05,2.05505228e-06,4.240000000010902e-05,0.0024817900522801,0.0458766929,0.0483584829522801,0.2091803,1073.8316,-0.0016783695,-2.3323e-06,0.0014402991,-2.7724772e-07,1.0000011,-0.0023961673,1.0000435,-0.047316992,171.04166,2.382877,1073.7335,0.9679187,1073.8767,1073.3594,171.04166,0.2091803,0.9679187,0.032081302,0.20587667,0.96619797,0.033802034,0.9523809523809524,8.0130754,131.83468
124,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 3,3,0.95,1,1000,9.866879223893614e-07,8.502289077828646e-08,1069.55,0.0019980117999999,0.0047361293958,0.0001239299999999,5.79252988e-06,0.0001208999999999,0.0069847637256799,0.0883792576,0.0953640213256799,0.2076852,1075.4782,-0.0047427034,-6.5740042e-06,0.0040796574,-7.8147432e-07,0.95000303,-0.0067407152,0.95012393,-0.092458915,482.10556,2.4129669,1075.1522,0.96413348,1075.6279,1073.9082,458.000282,0.2076852,0.96413348,0.035866516,0.1984408,0.9592976,0.040702397,0.9047619047619045,8.0094765,132.55258
125,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 4,4,0.9,1,1000,9.866879223893614e-07,8.502289077828646e-08,1064.25,0.004118773,0.0100513835249999,0.0002661199999999,1.22383863e-05,0.0002597199999999,0.0147082349112998,0.1254614596,0.1401696945112998,0.20509335,1078.7481,-0.010065273,-1.3889475e-05,0.0086969804,-1.6510887e-06,0.9000064,-0.014184046,0.90026612,-0.13415844,1018.5822,2.4732645,1077.9526,0.9576051,1079.1135,1074.9132,916.72398,0.20509335,0.9576051,0.042394904,0.18580692,0.94744271,0.052557294,0.8571428571428572,8.0070368,133.82218
126,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 5,5,0.85,1,1000,9.866879223893614e-07,8.502289077828646e-08,1054.85,0.0071011089999999,0.018237003192,0.00049083,2.20473865e-05,0.00047929,0.0263302795785,0.155855992,0.1821862715785,0.20111654,1084.6306,-0.018262025,-2.5021808e-05,0.015898618,-2.9744215e-06,0.85001154,-0.025363134,0.85049083,-0.17175461,1834.9648,2.5850758,1083.0024,0.94767009,1085.3801,1076.7692,1559.7200799999998,0.20111654,0.94767009,0.052329906,0.16714427,0.92951931,0.070480692,0.8095238095238095,8.0103937,135.82606
127,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 6,6,0.8,1,1000,9.866879223893614e-07,8.502289077828646e-08,1039.85,0.0105951499999999,0.029196077566,0.0008047399999999,3.49643911e-05,0.00078644,0.0414173719571,0.180108448,0.2215258199571,0.19581867,1093.019,-0.029235759,-3.9681434e-05,0.025700952,-4.7170429e-06,0.8000183,-0.039830909,0.80080474,-0.2058094,2910.0076,2.7497976,1090.128,0.93458668,1094.3573,1079.0256,2328.00608,0.19581867,0.93458668,0.065413324,0.14430292,0.90614122,0.093858778,0.761904761904762,8.0185873,138.48137
128,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 7,7,0.75,1,1000,9.866879223893614e-07,8.502289077828646e-08,1018.05,0.014146573,0.041977701335,0.0012025399999999,4.97878503e-05,0.0011764899999999,0.0585530921852999,0.200585409,0.2591385011852999,0.18965181,1102.3664,-0.042034206,-5.6504665e-05,0.037303781,-6.7168147e-06,0.75002605,-0.056180779,0.75120254,-0.23788919,4143.6963,2.9372191,1097.8162,0.91957181,1104.4971,1080.2658,3107.772225,0.18965181,0.91957181,0.080428193,0.12307111,0.87963682,0.12036318,0.7142857142857144,8.0215942,141.40979
129,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 8,8,0.7,2,2000,3.946751689557445e-06,1.7004578155657292e-07,989.95,0.0249083229999999,0.055095252689,0.00183428,7.08546211e-05,0.0017972099999999,0.0837059203101,0.212933979,0.2966398993101001,0.2028795,1030.3736,-0.055175666,-8.0413311e-05,0.046955471,-9.5586899e-06,0.70003707,-0.080083989,0.70183428,-0.25988945,5896.8943,2.3674399,1038.4855,0.93410587,1045.7295,1020.6033,4127.82601,0.2028795,0.93410587,0.065894129,0.12057054,0.87438597,0.12561402,0.6666666666666666,36.830593,263.8282
130,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 9,9,0.65,1,1000,9.866879223893614e-07,8.502289077828646e-08,956.45,0.0202029319999999,0.069529259045,0.00220659,8.1548652e-05,0.0021639199999999,0.094184249697,0.2384375979999999,0.332621847697,0.17611602,1123.6752,-0.069621809,-9.2549955e-05,0.062840842,-1.1001303e-05,0.65004267,-0.089824741,0.65220659,-0.30127844,6786.8566,3.3899221,1114.8058,0.88740084,1127.9591,1080.2661,4411.45679,0.17611602,0.88740084,0.11259916,0.099870611,0.82382886,0.17617114,0.619047619047619,8.0271291,147.54594
131,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 10,10,0.6,1,1000,9.866879223893614e-07,8.502289077828646e-08,919.75,0.0220408629999999,0.08468474682,0.00279092,9.8836678e-05,0.0027392099999999,0.112354576498,0.255719166,0.368073742498,0.16855652,1139.835,-0.084796917,-0.00011217018,0.077377624,-1.3333502e-05,0.60005171,-0.10683778,0.60279092,-0.33309679,8225.6175,3.7864082,1128.2826,0.86988857,1145.4718,1083.0269,4935.3705,0.16855652,0.86988857,0.13011143,0.091282752,0.79427405,0.20572595,0.5714285714285712,8.0546362,151.35329
132,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 11,11,0.55,1,1000,9.866879223893614e-07,8.502289077828646e-08,878.55,0.0230674199999999,0.10063098085,0.0034196899999999,0.0001169077539999,0.00335852,0.130593518604,0.272179375,0.402772893604,0.16050458,1159.053,-0.10076366,-0.00013267915,0.092972445,-1.5771396e-05,0.55006117,-0.12383108,0.55341969,-0.36515182,9729.581,4.3107438,1144.5094,0.85158265,1166.2014,1087.1204,5351.269550000001,0.16050458,0.85158265,0.14841735,0.083383972,0.76414173,0.23585827,0.5238095238095238,8.1002219,155.57536
133,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 12,12,0.5,1,1000,9.866879223893614e-07,8.502289077828646e-08,831.65,0.0235241099999999,0.11713501126,0.00408611,0.000135596134,0.00401516,0.148895987394,0.28804711,0.436943097394,0.15201134,1180.1058,-0.1172889,-0.00015388874,0.109315,-1.8292606e-05,0.50007095,-0.14081301,0.50408611,-0.39736211,11284.955,4.9489109,1162.2997,0.83265125,1188.9076,1091.4141,5642.4775,0.15201134,0.83265125,0.16734875,0.075903225,0.73381564,0.26618436,0.4761904761904761,8.1552325,160.04866
134,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 13,13,0.4,1,1000,9.866879223893614e-07,8.502289077828646e-08,730.95,0.0219832199999999,0.15174567671,0.0054779199999999,0.000173559111,0.0053871099999999,0.1847674858209999,0.31893465,0.5037021358209998,0.13421913,1233.4096,-0.15194265,-0.00019697329,0.14441562,-2.3414179e-05,0.40009081,-0.17392587,0.40547792,-0.46335027,14444.525,6.9394095,1208.6322,0.79419593,1245.7349,1107.741,5777.81,0.13421913,0.79419593,0.20580407,0.062068922,0.67575912,0.32424088,0.380952380952381,8.3182497,170.53995
135,Расчет 2 2000.csv,Расчет 2 2000,04/03/2026 14:54:05,DP 14,14,0.3,1,1000,9.866879223893614e-07,8.502289077828646e-08,620.3499999999999,0.01896486,0.18746551966,0.0068688199999999,0.000210458102,0.00675871,0.2202683677619999,0.3490552,0.569323567762,0.11619496,1296.0062,-0.18770437,-0.00023885034,0.18112356,-2.8392238e-05,0.30011011,-0.20666923,0.30686882,-0.53017876,17515.529,10.017137,1264.0456,0.75682125,1311.9243,1130.3665,5254.658699999999,0.11619496,0.75682125,0.24317875,0.049620132,0.62400633,0.37599367,0.2857142857142857,8.5308556,182.27317
136,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 0,0,1.05,3,1000,2.960063767168084e-06,8.502289077828646e-08,1073.15,1.4250349999999985e-12,-6.1463300703e-11,0.0,2.3326154799999998e-14,0.0,-6.00149395482e-11,2.799714999999999e-11,-3.2017789548200005e-11,0.21,1073.1351,6.1436258e-11,-2.7042703e-14,1e-10,-3.7165482e-15,1.05,6.0011223e-11,1.05,-1.2799715e-10,-7.8994725e-06,2.3703346,1073.1378,0.97,1073.1402,1073.1372,-8.294446125e-06,0.21,0.97,0.03,0.21,0.97,0.03,1.0,27.377387,131.45996
137,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 1,1,1.03,3,1000,2.960063767168084e-06,8.502289077828646e-08,1072.85,0.00023945957,0.00055551935487,1.4399999999969992e-05,6.817771919999999e-07,1.399999999995849e-05,0.0008240607020619,0.01863176796,0.0194558286620619,0.20990943,1073.0825,-0.00055629311,-7.7375513e-07,0.00047689204,-9.1977938e-08,1.0300004,-0.00079575268,1.0300144,-0.01910866,56.746275,2.3697918,1073.112,0.96930949,1073.1415,1073.0465,58.44866325,0.20990943,0.96930949,0.030690512,0.20880875,0.96873788,0.031262115,0.9809523809523808,27.366341,131.55742
138,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 2,2,1.0,3,1000,2.960063767168084e-06,8.502289077828646e-08,1072.05,0.0007236473999999,0.0016783897787,4.359999999992148e-05,2.05868349e-06,4.249999999994536e-05,0.0024901958621898,0.0458659421999999,0.0483561380621898,0.20972647,1072.8719,-0.0016807262,-2.3364213e-06,0.0014407878,-2.7773781e-07,1.0000011,-0.0024043736,1.0000436,-0.04730673,171.34419,2.3677935,1072.9651,0.96791502,1073.0662,1072.7379,171.34419,0.20972647,0.96791502,0.032084982,0.20641113,0.96618961,0.033810388,0.9523809523809524,27.350936,131.74178
139,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 3,3,0.95,3,1000,2.960063767168084e-06,8.502289077828646e-08,1069.55,0.0020480508,0.0047563973042,0.00012463,5.82565269e-06,0.00012158,0.0070564837568901,0.0882870155,0.0953434992568901,0.2092255,1072.3323,-0.0047630089,-6.6115958e-06,0.0040839725,-7.8594311e-07,0.95000305,-0.0068110597,0.95012463,-0.092370988,484.86312,2.3674399,1072.6375,0.96409994,1072.9768,1071.8727,460.619964,0.2092255,0.96409994,0.035900065,0.19990435,0.95922291,0.040777093,0.9047619047619045,27.320819,132.25006
140,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 4,4,0.9,3,1000,2.960063767168084e-06,8.502289077828646e-08,1064.25,0.004358093,0.010142762956,0.00026954,1.23966091e-05,0.00026305,0.0150458425651,0.1250318012,0.1400776437651,0.20835011,1071.1314,-0.010156832,-1.4069044e-05,0.0087120388,-1.6724349e-06,0.90000649,-0.014514925,0.90026954,-0.13374384,1031.7519,2.3674399,1071.8801,0.95744484,1072.7162,1069.9933,928.57671,0.20835011,0.95744484,0.042555157,0.18872982,0.9470906,0.052909398,0.8571428571428571,27.259819,133.09666
141,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 5,5,0.85,3,1000,2.960063767168084e-06,8.502289077828646e-08,1054.85,0.007923303,0.018495922434,0.0005015099999999,2.25379608e-05,0.0004897199999999,0.0274329933947999,0.154493172,0.1819261653947999,0.2069953,1069.1609,-0.018521501,-2.5578566e-05,0.015895278,-3.0406052e-06,0.85001179,-0.026444804,0.85050151,-0.17038845,1875.7945,2.3674399,1070.715,0.94717319,1072.4476,1066.8023,1594.425325,0.2069953,0.94717319,0.05282681,0.17198022,0.92842539,0.07157461,0.8095238095238094,27.165563,134.36342
142,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 6,6,0.8,3,1000,2.960063767168084e-06,8.502289077828646e-08,1039.85,0.0126779229999999,0.029667905102,0.0008288699999999,3.60626867e-05,0.0008099999999999,0.0440207607886999,0.1770342339999999,0.2210549947886999,0.20518132,1065.74,-0.029708833,-4.0927898e-05,0.025508266,-4.8652113e-06,0.80001887,-0.042386756,0.80082887,-0.2025425,3001.4217,2.3674399,1068.5537,0.93347399,1071.6748,1061.5022,2401.13736,0.20518132,0.93347399,0.066526014,0.15114097,0.90364528,0.096354715,0.761904761904762,27.009866,135.9036
143,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 7,7,0.75,3,1000,2.960063767168084e-06,8.502289077828646e-08,1018.05,0.018186908,0.0424988689779999,0.0012476,5.17337008e-05,0.0012205299999999,0.0632056406788,0.195427081,0.2586327216788,0.2030692,1059.6454,-0.042557582,-5.8713022e-05,0.036536139,-6.9793212e-06,0.75002707,-0.06074449,0.7512476,-0.23196322,4305.6416,2.3674399,1064.1775,0.91760039,1069.1725,1052.9037,3229.2312,0.2030692,0.91760039,0.08239961,0.13165569,0.87505942,0.12494058,0.7142857142857143,26.795407,137.34659
144,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 8,8,0.7,3,1000,2.960063767168084e-06,8.502289077828646e-08,989.95,0.023960471,0.055543118891,0.00174817,6.815816220000001e-05,0.00171251,0.0830324280532001,0.213076351,0.2961087790532001,0.20084364,1050.9397,-0.055620472,-7.7353109e-05,0.047697849,-9.1949468e-06,0.70003566,-0.079580943,0.70174817,-0.2607742,5672.496,2.3674399,1057.6066,0.9009636,1064.9059,1041.1742,3970.7472,0.20084364,0.9009636,0.099036395,0.12043947,0.84522195,0.15477804,0.6666666666666665,26.522381,138.48387
145,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 9,9,0.65,3,1000,2.960063767168084e-06,8.502289077828646e-08,956.45,0.030118574,0.068996643225,0.0023149299999999,8.5676612e-05,0.0022700999999999,0.1037859238369998,0.229493394,0.3332793178369998,0.19845624,1041.301,-0.069093878,-9.7234775e-05,0.059153616,-1.1558163e-05,0.65004483,-0.099212452,0.65231493,-0.28864701,7130.3928,2.3674399,1050.6007,0.88321797,1060.6899,1027.8974,4634.75532,0.19845624,0.88321797,0.11678203,0.11307036,0.81359748,0.18640252,0.619047619047619,26.205124,139.56979
146,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 10,10,0.6,3,1000,2.960063767168084e-06,8.502289077828646e-08,919.75,0.0365455279999999,0.08277918824,0.0029267,0.00010395922,0.0028723099999999,0.12522768546,0.244975786,0.3702034714600001,0.19594943,1032.9389,-0.082897172,-0.00011798376,0.070862604,-1.402454e-05,0.60005439,-0.1194427,0.6029267,-0.31583839,8651.9362,2.3674399,1045.3876,0.86469706,1058.7235,1015.3233,5191.16172,0.19594943,0.86469706,0.13530294,0.10707851,0.78089762,0.21910238,0.5714285714285714,25.935144,140.85423
147,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 11,11,0.55,3,1000,2.960063767168084e-06,8.502289077828646e-08,878.55,0.043204149,0.09667453078,0.0035780899999999,0.0001229004,0.00351379,0.14709346018,0.259998565,0.40709202518,0.19333577,1024.8166,-0.096814011,-0.00013948022,0.082624745,-1.657982e-05,0.5500643,-0.14001816,0.55357809,-0.34262331,10228.325,2.3674399,1040.9591,0.84550816,1057.9935,1002.4143,5625.578750000001,0.19333577,0.84550816,0.15449184,0.10190689,0.74734199,0.25265801,0.5238095238095237,25.681463,142.19351
148,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 12,12,0.5,3,1000,2.960063767168084e-06,8.502289077828646e-08,831.65,0.05009382,0.11052133796,0.00426769,0.0001424983069999,0.0041931300000001,0.1692184762670001,0.2748697679999999,0.4440882442670001,0.19061368,1016.1372,-0.11068306,-0.00016172204,0.094301532,-1.9223733e-05,0.50007456,-0.16077688,0.50426769,-0.3691713,11859.405,2.3674399,1036.5552,0.82565339,1057.7443,988.35475,5929.7025,0.19061368,0.82565339,0.17434661,0.097233049,0.71294827,0.28705173,0.4761904761904761,25.419871,143.48175
149,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 13,13,0.4,3,1000,2.960063767168084e-06,8.502289077828646e-08,730.95,0.0638522,0.13806650212,0.0056798499999999,0.000181634317,0.0055848199999999,0.2133650064369999,0.30499773,0.518362736437,0.1851226,1004.9491,-0.13827264,-0.00020613788,0.11756023,-2.4503563e-05,0.40009503,-0.20212484,0.40567985,-0.42255796,15116.613,2.3674399,1035.5398,0.78600398,1066.0232,965.19395,6046.6452,0.1851226,0.78600398,0.21399602,0.089171908,0.64581054,0.35418946,0.380952380952381,25.090924,146.81935
150,Расчет 3 1000.csv,Расчет 3 1000,04/09/2026 14:36:07,DP 14,14,0.3,3,1000,2.960063767168084e-06,8.502289077828646e-08,620.3499999999999,0.07652606,0.16599261528,0.00713684,0.000220859298,0.00702129,0.256897664578,0.33546399,0.592361654578,0.17954439,1001.0923,-0.16624327,-0.00025065472,0.14160567,-2.9795422e-05,0.30011555,-0.24276933,0.30713684,-0.47706966,18381.242,2.3968103,1044.0489,0.74626194,1085.4891,947.86116,5514.3726,0.17954439,0.74626194,0.25373806,0.081754205,0.57691043,0.42308957,0.2857142857142857,24.981035,151.12575
151,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 0,0,1.05,1,1000,9.866879223893614e-07,8.502289077828646e-08,1073.15,1.4262889999999986e-12,-6.145815769e-11,0.0,2.01908181e-14,0.0,-6.00116778719e-11,2.812942e-11,-3.18822578719e-11,0.21,1073.1489,6.1434762e-11,-2.339569e-14,1e-10,-3.2048719e-15,1.05,6.0008473e-11,1.05,-1.2812942e-10,-7.9504185e-06,2.3705672,1073.1489,0.97,1073.149,1073.1489,-8.347939425e-06,0.21,0.97,0.03,0.21,0.97,0.03,1.0,8.0225938,131.4613
152,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 1,1,1.03,1,1000,9.866879223893614e-07,8.502289077828646e-08,1072.85,0.0002388024699999,0.00055525540513,1.4399999999969992e-05,6.81389513e-07,1.399999999995849e-05,0.0008231392646429,0.01863297556,0.0194561148246429,0.20972839,1073.3873,-0.00055602872,-7.7331487e-07,0.00047683744,-9.1925357e-08,1.0300004,-0.00079483119,1.0300144,-0.019109813,56.713682,2.3749479,1073.3572,0.96930988,1073.4006,1073.2443,58.41509246,0.20972839,0.96930988,0.030690118,0.20863001,0.96873877,0.031261227,0.9809523809523808,8.0187238,131.58713
